"Temp"	"S"	"K"	"BMmax"	"TLmax"	"maxBM"
25	100	1	5	2.09903977748155	44952.3345311943
25	100	1	5	2.77055927837476	467.017774246359
25	100	1	5	2	43.9590110968273
25	100	1	5	2	17711.2157469304
25	100	1	5	2.77706374947731	1671.00159254423
25	100	1	5	2.547672595332	47941.3493247309
25	100	1	5	3.44656901552278	22913.777915634
25	100	1	5	2.71486649134503	7505.96295505703
25	100	1	5	2.55866461267527	57939.5348756445
25	100	1	5	2.72879117812679	167.983164738438
25	100	1	5	3.74059273206279	11637.984721227
25	100	1	5	2.97970273093121	81170.9942355183
25	100	1	5	2.00000656962572	9618.24033472829
25	100	1	5	2.23678849001392	36735.2128029455
25	100	1	5	2.44366339030097	17522.6748783844
25	100	1	5	3.25786145122158	48738.7551400783
25	100	1	5	2	56943.9861235079
25	100	1	5	2.0346965423101	107.789141922244
25	100	1	5	2.43093204350329	214.747930783499
25	100	1	5	2.68308869886019	259.090992429376
25	100	1	5	2.77208002876806	229.235020426276
25	100	1	5	2.45392542012625	14904.1643881616
25	100	1	5	2.53573907601598	49479.4839370037
25	100	1	5	2.51474620077287	6140.30502939911
25	100	1	5	2.72951491137431	309.268461041508
25	100	1	5	3.27242743606262	7417.51788446345
25	100	1	5	2.04154668626249	13857.6064229119
25	100	1	5	3.17234675513881	34826.0507369057
25	100	1	5	3.10523088335406	4301.6464252474
25	100	1	5	2.52671242613295	5102.20908689536
25	100	1	5	3.21316148073725	1346.67274909664
25	100	1	5	2.51737823504445	14423.9304207236
25	100	1	5	2.90950883873115	20440.2585911657
25	100	1	5	3.01092993152993	39969.2805741901
25	100	1	5	2.54265587271851	34670.7721905926
25	100	1	5	3.37763724925889	2143.75948937183
25	100	1	5	2.2689065699957	127.791526740247
25	100	1	5	3.02299014931389	39509.3210786758
25	100	1	5	2.71524991640192	18625.2298423538
25	100	1	5	2.35826281683814	207.727488414941
25	100	1	5	2	12856.6394045289
25	100	1	5	1	32.5730506730065
25	100	1	5	2.28111708640818	24115.5696476872
25	100	1	5	1	29.5996443069483
25	100	1	5	2.78115373034916	2519.27419972405
25	100	1	5	2.38565968602021	48164.448325665
25	100	1	5	2.76561099140202	2359.5901628151
25	100	1	5	3.76827217983949	56697.4617244785
25	100	1	5	3.1966112318691	8271.03385129144
25	100	1	5	2.1769531814875	5759.62089734489
25	100	1	5	1	24.9474284388804
25	100	1	5	1	11644.3276558483
25	100	1	5	3.04027865562754	54844.3591656274
25	100	1	5	2.82870692852069	484.34627593654
25	100	1	5	3.16362112843398	727.968414697997
25	100	1	5	1	28993.877187974
25	100	1	5	3.41306618727314	3714.49606136721
25	100	1	5	2	67678.6723346063
25	100	1	5	3.18707386217934	78337.9704011568
25	100	1	5	2.87755155265092	976.091616030257
25	100	1	5	1	18.8653227799374
25	100	1	5	2.52865404744793	14998.2413293868
25	100	1	5	3.31923576552867	41466.9192944984
NA	NA	NA	NA	NA	NA
25	100	1	5	2.2089394194488	94.8024637539065
25	100	1	5	2	38364.3686933706
25	100	1	5	2	54304.1700129475
25	100	1	5	2.04641780864341	1280.21219061189
25	100	1	5	2.76823359829558	28664.1050944831
25	100	1	5	3.16101478423941	13036.6982870584
25	100	1	5	2.90355534165977	10104.0444527829
25	100	1	5	2.0685503347585	971.123157751663
25	100	1	5	2	1110.38135615405
25	100	1	5	3.15520637938537	547.203350766672
25	100	1	5	2.62050785920324	105272.457828447
25	100	1	5	2.39878222057869	330.056804922243
25	100	1	5	1	19.4478180645658
25	100	1	5	2.79912177186522	12478.7509885869
25	100	1	5	1	16.5896507059682
25	100	1	5	2	85281.5304504796
25	100	1	5	2.1249032358037	7856.71487176121
25	100	1	5	2.67988161275015	3683.02431332512
25	100	1	5	2.90308724575818	623.032237623816
25	100	1	5	1	21590.8629382285
25	100	1	5	3.12003452578463	11660.3537029253
25	100	1	5	2	7196.27046334929
25	100	1	5	2.60635730641914	453.211881910728
